autumn,spring,code,winter,summer
0,0,EDUC 377D,0,0
0,0,EDUC 378X,0,0
0,0,EDUC 379X,0,0
7,4,EDUC 380,9,0
0,0,EDUC 381,0,0
7,0,EDUC 382,0,0
0,28,EDUC 386,0,0
2,0,EDUC 387A,0,0
0,0,EDUC 387B,1,0
0,2,EDUC 387C,0,0
0,0,EDUC 388A,164,0
16,0,EDUC 388F,0,0
0,0,EDUC 389X,0,0
0,0,EDUC 390X,0,0
0,10,EDUC 391X,0,0
0,0,EDUC 392X,0,0
0,0,EDUC 393,0,0
0,0,EDUC 394X,0,0
0,0,EDUC 395,0,0
0,0,EDUC 396X,0,0
0,0,EDUC 397X,0,0
0,0,EDUC 398X,0,0
0,0,EDUC 399A,9,0
0,0,EDUC 399X,0,0
5,0,EDUC 401A,0,0
27,0,EDUC 401B,16,0
12,0,EDUC 401C,0,0
0,7,EDUC 401D,0,0
0,0,EDUC 403X,0,0
4,6,EDUC 404X,4,0
0,0,EDUC 405X,3,0
0,0,EDUC 406X,0,0
0,14,EDUC 407X,0,0
0,0,EDUC 409X,0,0
0,0,EDUC 411X,0,0
0,0,EDUC 412X,0,0
0,0,EDUC 417,10,0
0,5,EDUC 419X,0,0
0,0,EDUC 421X,0,0
0,7,EDUC 424,0,0
5,6,EDUC 425X,6,0
0,0,EDUC 432X,0,0
1,1,EDUC 437,0,0
0,0,EDUC 445X,13,0
0,20,EDUC 447X,0,0
4,2,EDUC 453,1,1
0,0,EDUC 465,0,0
8,0,EDUC 466,0,0
3,3,EDUC 470,1,0
29,39,EDUC 480,26,0
29,36,EDUC 490,32,1
0,6,EDUC 493,0,0
0,0,EDUC 496,0,0
2,3,EDUC 801,3,0
67,75,EDUC 802,67,2
6,4,ATHLETIC 3M,2,0
9,3,ATHLETIC 4C,4,0
0,18,ATHLETIC 5C,20,0
47,15,ATHLETIC 10,25,0
3,30,ATHLETIC 12V,4,0
6,0,ATHLETIC 14V,12,0
2,0,ATHLETIC 15V,12,0
0,1,ATHLETIC 20M,2,0
8,0,ATHLETIC 22C,9,0
7,14,ATHLETIC 25V,8,0
9,33,ATHLETIC 26V,5,0
6,0,ATHLETIC 28V,0,0
3,0,ATHLETIC 29V,0,0
5,4,ATHLETIC 31C,4,0
0,2,ATHLETIC 34V,2,0
2,1,ATHLETIC 35V,3,0
6,8,ATHLETIC 37C,10,0
2,1,ATHLETIC 38M,4,0
8,0,ATHLETIC 41V,8,0
2,1,ATHLETIC 42V,1,0
10,5,ATHLETIC 47V,0,0
76,11,ATHLETIC 48V,13,0
0,5,ATHLETIC 55V,0,0
0,3,ATHLETIC 56V,0,0
3,3,ATHLETIC 60V,5,0
2,1,ATHLETIC 61V,1,0
0,5,ATHLETIC 70C,3,0
0,0,ATHLETIC 72C,0,0
8,6,ATHLETIC 73M,5,0
0,2,ATHLETIC 74C,2,0
9,4,ATHLETIC 75M,5,0
0,0,ATHLETIC 76M,0,0
0,19,ATHLETIC 77C,17,0
4,3,ATHLETIC 78M,3,0
5,25,ATHLETIC 78V,1,0
12,15,ATHLETIC 81M,12,0
2,4,ATHLETIC 82,3,0
7,8,ATHLETIC 91C,7,0
4,10,ATHLETIC 92C,14,0
1,8,ATHLETIC 104V,3,0
4,12,ATHLETIC 105V,1,0
0,0,ATHLETIC 107C,14,0
16,2,ATHLETIC 118V,0,0
9,5,ATHLETIC 119V,0,0
4,9,ATHLETIC 121V,7,0
3,0,ATHLETIC 125C,6,0
1,4,ATHLETIC 126V,9,0
2,1,ATHLETIC 135V,4,0
0,5,ATHLETIC 136V,13,0
1,1,ATHLETIC 137V,16,0
4,0,ATHLETIC 141C,3,0
12,0,ATHLETIC 143C,0,0
4,9,ATHLETIC 148V,5,0
0,9,ATHLETIC 149V,1,0
12,20,ATHLETIC 153V,15,0
3,12,ATHLETIC 154V,5,0
2,2,ATHLETIC 156C,8,0
8,7,ATHLETIC 158C,8,0
4,2,ATHLETIC 159C,4,0
3,8,ATHLETIC 166V,6,0
6,7,ATHLETIC 167V,5,0
0,0,ATHLETIC 168C,0,0
15,6,ATHLETIC 171V,3,0
3,15,ATHLETIC 172V,3,0
1,1,ATHLETIC 178M,0,0
8,7,ATHLETIC 180V,11,0
14,8,ATHLETIC 181M,10,0
7,1,OUTDOOR 300,0,0
22,21,OUTDOOR 330,20,4
0,0,OUTDOOR 400,0,0
13,12,OUTDOOR 401,0,0
30,22,OUTDOOR 405,55,0
4,22,OUTDOOR 406A,24,0
0,0,OUTDOOR 406B,0,0
0,0,OUTDOOR 406C,0,0
0,0,OUTDOOR 406D,0,0
0,0,OUTDOOR 410,0,0
0,0,OUTDOOR 411,0,0
0,0,OUTDOOR 415,0,0
1,0,OUTDOOR 416,0,0
0,4,OUTDOOR 495,4,0
31,21,PE 2,29,0
0,15,PE 3,7,9
18,0,PE 8,14,1
15,21,PE 9,15,0
17,20,PE 14,21,9
16,0,PE 16,0,0
15,26,PE 17,25,15
0,22,PE 20,24,0
73,59,PE 23,41,14
16,0,PE 27,12,0
28,33,PE 30,28,1
0,21,PE 32,0,0
0,23,PE 33,0,0
14,0,PE 39,0,0
0,0,PE 40,8,0
0,0,PE 43,12,0
0,0,PE 45,14,0
0,0,PE 46,0,0
75,91,PE 51,83,34
64,42,PE 52,21,7
59,87,PE 53,52,18
22,9,PE 54,0,0
15,0,PE 58,14,0
10,0,PE 59,10,0
26,23,PE 63,15,0
0,4,PE 65,4,0
3,0,PE 66,0,0
0,0,PE 67,0,0
0,0,PE 68,0,0
0,0,PE 69,0,0
4,7,PE 70,9,0
17,27,PE 76,29,0
0,9,PE 80,0,0
5,0,PE 87,0,0
13,0,PE 88,0,0
0,0,PE 89,0,0
27,17,PE 90,13,3
0,0,PE 91,0,0
22,21,PE 98,0,0
7,23,PE 99,0,0
12,12,PE 100,0,0
8,7,PE 102,5,0
0,31,PE 108,0,0
32,0,PE 109,41,0
0,0,PE 110,0,0
0,0,PE 113,16,0
0,0,PE 114,26,0
0,0,PE 115,28,0
0,0,PE 116,8,0
18,20,PE 123,22,0
17,17,PE 128,0,4
26,27,PE 129,7,0
29,32,PE 131,23,0
20,9,PE 132,16,0
13,43,PE 133,22,0
0,0,PE 134,0,0
0,0,PE 135,0,0
9,0,PE 136,0,0
17,14,PE 138,16,0
10,14,PE 139,13,0
13,19,PE 140,15,0
0,0,PE 141,0,0
65,66,PE 144,38,18
45,72,PE 145,55,3
30,104,PE 146,44,12
32,74,PE 147,19,8
40,64,PE 151,52,10
0,13,PE 161,0,0
22,0,PE 162,10,0
0,0,PE 163,25,0
26,29,PE 164,0,0
17,15,PE 165,0,0
0,27,PE 169,0,0
13,16,PE 170,0,0
0,15,PE 173,0,0
14,0,PE 174,22,3
0,14,PE 175,13,0
10,0,PE 176,0,0
0,15,PE 177,16,0
0,12,PE 179,0,0
23,30,PE 180,27,0
28,31,PE 181,30,0
79,89,PE 182,75,24
27,23,PE 183,26,0
54,61,PE 184,38,0
28,15,PE 185,26,0
12,0,PE 186,23,0
0,0,PE 189,0,0
0,0,WELLNESS 18,21,0
0,0,WELLNESS 187,10,0
0,0,WELLNESS 188,0,0
20,25,WELLNESS 190,29,0
0,9,WELLNESS 191,0,0
0,16,WELLNESS 192,0,0
0,0,WELLNESS 193,0,0
0,0,WELLNESS 194,18,0
0,25,WELLNESS 195,0,0
16,0,WELLNESS 196,0,0
13,22,WELLNESS 197,0,0
34,0,WELLNESS 198,0,0
11,0,WELLNESS 200,0,0
18,0,WELLNESS 201,7,0
0,0,WELLNESS 202,18,0
0,0,WELLNESS 204,30,0
28,40,WELLNESS 205,0,0
0,0,WELLNESS 207,28,0
24,0,WELLNESS 208,0,0
6,23,WELLNESS 215,0,0
0,4,WELLNESS 220,0,0
0,0,MLA 9,0,0
0,0,MLA 100E,0,0
12,0,MLA 101A,0,0
0,0,MLA 101B,11,0
0,11,MLA 101C,0,0
12,0,MLA 102,0,0
0,0,MLA 262,0,0
0,0,MLA 268,0,0
0,0,MLA 269,0,0
0,0,MLA 274,0,0
0,0,MLA 275,0,0
0,0,MLA 278,0,0
0,0,MLA 279,0,0
0,0,MLA 280,0,0
0,0,MLA 281,0,0
0,0,MLA 282,0,0
0,0,MLA 283,0,0
0,0,MLA 284,0,0
0,0,MLA 285,0,0
9,0,MLA 286,0,0
0,0,MLA 287,0,0
0,0,MLA 288,0,0
0,0,MLA 290,0,0
0,0,MLA 291,0,0
0,0,MLA 292,0,0
0,0,MLA 293,0,0
0,0,MLA 294,0,0
0,0,MLA 295,0,0
0,0,MLA 296,0,0
0,0,MLA 297,0,0
0,0,MLA 298,0,0
0,0,MLA 299,0,0
0,0,MLA 300,0,0
0,0,MLA 301,0,0
0,0,MLA 302,0,0
0,0,MLA 303,0,0
0,0,MLA 304,0,0
0,0,MLA 305,0,0
0,0,MLA 306,0,0
0,0,MLA 307,0,0
0,0,MLA 308,0,0
0,0,MLA 309,0,0
9,0,MLA 310,0,0
0,0,MLA 311,8,0
0,0,MLA 312,11,0
0,0,MLA 313,8,0
0,7,MLA 314,0,0
0,18,MLA 315,0,0
0,5,MLA 316,0,0
0,0,MLA 317,0,3
0,0,MLA 318,0,4
12,7,MLA 398,16,3
3,11,MLA 399,1,0
0,7,ANES 70Q,0,0
0,0,ANES 80Q,0,0
8,3,ANES 199,5,0
0,0,ANES 202,44,0
20,0,ANES 204,0,0
0,0,ANES 205,0,0
0,0,ANES 206,0,0
0,1,ANES 207,0,0
0,7,ANES 215,15,0
0,0,ANES 243,0,0
0,0,ANES 280,0,0
0,0,ANES 299,0,0
1,1,ANES 370,1,0
1,0,ANES 399,1,0
0,0,BIOC 109A,2,0
0,0,BIOC 109B,0,0
6,0,BIOC 118Q,0,0
13,15,BIOC 158,3,0
0,2,BIOC 199,2,0
94,0,BIOC 200,0,0
6,0,BIOC 202,0,0
94,0,BIOC 205,0,0
0,0,BIOC 209A,0,0
0,0,BIOC 209B,0,0
0,5,BIOC 215,5,0
0,0,BIOC 220,0,0
3,1,BIOC 221,0,0
0,0,BIOC 223,0,0
0,0,BIOC 224,10,0
0,0,BIOC 226,0,0
0,0,BIOC 236,1,0
0,18,BIOC 241,0,0
5,0,BIOC 257,0,0
1,8,BIOC 258,2,0
0,0,BIOC 299,1,0
6,0,BIOC 350,0,0
1,5,BIOC 360,5,0
0,0,BIOC 370,0,0
25,22,BIOC 399,35,0
0,1,BIOC 459,0,0
0,1,BIOC 801,0,0
12,19,BIOC 802,11,1
0,0,BIOMEDIN 156,0,0
0,0,BIOMEDIN 200,0,0
15,12,BIOMEDIN 201,10,0
28,0,BIOMEDIN 205,0,0
0,64,BIOMEDIN 206,0,0
0,0,BIOMEDIN 207,0,0
0,0,BIOMEDIN 208,8,0
0,0,BIOMEDIN 210,26,0
0,27,BIOMEDIN 212,0,0
30,0,BIOMEDIN 214,0,0
36,0,BIOMEDIN 215,0,0
4,0,BIOMEDIN 216,0,0
0,0,BIOMEDIN 217,27,0
0,0,BIOMEDIN 218,11,0
0,0,BIOMEDIN 219,4,0
0,0,BIOMEDIN 224,0,0
1,0,BIOMEDIN 225,0,0
0,0,BIOMEDIN 231,0,0
0,0,BIOMEDIN 233,1,0
0,5,BIOMEDIN 245,0,0
0,7,BIOMEDIN 251,0,0
0,0,BIOMEDIN 256,2,0
4,7,BIOMEDIN 258,4,0
0,29,BIOMEDIN 260,0,0
0,0,BIOMEDIN 262,0,0
0,0,BIOMEDIN 273A,0,0
7,3,BIOMEDIN 290,5,0
31,36,BIOMEDIN 299,37,3
2,2,BIOMEDIN 370,2,0
0,0,BIOMEDIN 374,0,0
0,0,BIOMEDIN 390A,1,1
0,0,BIOMEDIN 390B,0,0
0,0,BIOMEDIN 390C,0,0
4,0,BIOMEDIN 432,0,0
0,0,BIOMEDIN 801,0,0
14,15,BIOMEDIN 802,14,2
105,0,BIOS 200,0,0
0,14,BIOS 201,0,0
0,0,BIOS 202,0,0
0,0,BIOS 203,0,0
0,15,BIOS 204,0,0
14,24,BIOS 205,19,0
0,0,BIOS 206,0,0
0,0,BIOS 207,0,0
0,0,BIOS 208,0,0
0,0,BIOS 209,0,0
0,0,BIOS 210,0,0
0,7,BIOS 211,0,0
0,0,BIOS 212,0,0
0,12,BIOS 213,0,0
0,0,BIOS 214,0,0
0,0,BIOS 215,0,0
0,0,BIOS 216,0,0
0,0,BIOS 217,0,0
0,0,BIOS 218,8,0
0,0,BIOS 219,0,0
0,0,BIOS 220,0,0
0,0,BIOS 221,0,1
0,15,BIOS 222,0,0
0,0,BIOS 223,0,0
0,0,BIOS 224,0,0
0,0,BIOS 225,0,0
0,0,BIOS 226,0,0
0,0,BIOS 227,0,0
0,0,BIOS 228,0,0
0,0,BIOS 229,12,0
0,11,BIOS 230,0,0
0,0,BIOS 231,0,0
0,0,BIOS 232,7,0
0,0,BIOS 233,0,0
0,0,BIOS 234,22,0
0,8,BIOS 235,0,0
0,7,BIOS 236,0,0
0,0,BIOS 237,12,0
10,0,BIOS 238,0,0
0,0,BIOS 239,4,0
0,0,BIOS 240,9,0
0,0,BIOS 241,16,0
20,0,BIOS 242,0,0
0,0,BIOS 243,19,0
0,0,CBIO 101,22,0
16,0,CBIO 241,0,0
0,5,CBIO 242,0,0
0,0,CBIO 243,0,0
0,0,CBIO 260,3,0
0,0,CBIO 275,0,0
20,24,CBIO 280,21,0
2,2,CBIO 299,3,0
30,30,CBIO 399,34,0
13,10,CBIO 801,12,0
12,17,CBIO 802,11,0
2,2,CTS 199,2,0
1,0,CTS 370,0,1
6,0,CTS 399,8,0
2,1,CSB 199,4,0
10,0,CSB 201,0,0
0,0,CSB 210,35,0
0,28,CSB 220,0,0
0,0,CSB 240A,27,0
0,14,CSB 240B,0,0
4,3,CSB 242,4,0
0,0,CSB 244,0,0
0,20,CSB 245,0,0
0,0,CSB 250,0,0
0,0,CSB 260,0,0
0,0,CSB 270,17,0
0,0,CSB 271,0,0
1,2,CSB 299,1,0
0,1,CSB 370,0,0
26,21,CSB 399,24,0
5,5,CSB 801,4,0
13,10,CSB 802,12,1
0,0,COMPMED 10SC,0,0
0,0,COMPMED 11SC,0,0
14,15,COMPMED 80N,0,0
0,0,COMPMED 81N,12,0
0,12,COMPMED 84Q,0,0
0,5,COMPMED 85N,0,0
0,0,COMPMED 87Q,0,0
0,0,COMPMED 88Q,9,0
0,0,COMPMED 89Q,7,0
2,5,COMPMED 110,8,0
0,0,COMPMED 121,0,0
0,6,COMPMED 198,0,0
2,2,COMPMED 199,3,0
5,0,COMPMED 207,0,0
0,0,COMPMED 215,0,0
0,0,COMPMED 299,0,0
0,0,COMPMED 370,0,0
1,0,COMPMED 399,0,0
2,2,DERM 199,1,0
1,0,DERM 309A,1,0
8,4,DERM 370,7,0
0,0,DERM 399,0,0
0,0,DBIO 12Q,0,0
2,2,DBIO 199,2,0
10,0,DBIO 200,0,0
104,0,DBIO 201,0,0
0,25,DBIO 210,0,0
0,0,DBIO 211,0,0
10,0,DBIO 215,10,0
0,6,DBIO 220,0,0
0,12,DBIO 257,0,0
0,0,DBIO 273A,0,0
0,1,DBIO 299,0,0
0,0,DBIO 370,0,0
34,30,DBIO 399,31,1
9,11,DBIO 802,7,0
0,0,FAMMED 199,0,0
15,0,FAMMED 210,0,0
0,1,FAMMED 213,2,0
0,0,FAMMED 219,0,0
0,0,FAMMED 241,0,0
0,0,FAMMED 243,0,0
0,8,FAMMED 244,0,0
10,0,FAMMED 245,0,0
0,0,FAMMED 250,0,0
3,0,FAMMED 252,0,0
0,0,FAMMED 280,0,0
4,7,FAMMED 281,9,0
0,0,FAMMED 292,0,0
0,0,FAMMED 299,0,0
1,0,FAMMED 370,0,0
0,0,FAMMED 399,0,0
0,0,GENE 104Q,0,0
5,1,GENE 199,7,1
15,0,GENE 200,0,0
99,0,GENE 202,0,0
0,0,GENE 205,43,0
0,0,GENE 209,0,0
0,38,GENE 210,0,0
0,0,GENE 211,40,0
0,0,GENE 212,0,0
0,16,GENE 213,0,0
0,0,GENE 214,0,0
12,14,GENE 215,0,0
0,0,GENE 217,1,0
0,0,GENE 218,0,19
0,1,GENE 221,0,0
0,0,GENE 224,0,0
0,0,GENE 232,0,0
0,0,GENE 233,0,0
0,0,GENE 234,0,0
0,0,GENE 235,0,0
0,0,GENE 241,0,0
0,1,GENE 243,0,0
0,0,GENE 244,0,0
0,16,GENE 245,0,0
12,5,GENE 260,10,2
12,0,GENE 271,0,0
13,0,GENE 272,0,0
7,0,GENE 273,0,0
0,0,GENE 274A,7,0
0,7,GENE 274B,0,0
7,0,GENE 275,0,0
0,7,GENE 276,8,0
1,1,GENE 278,3,0
2,1,GENE 279,6,0
2,1,GENE 280,5,0
3,1,GENE 281,4,0
0,0,GENE 282A,7,0
0,7,GENE 282B,0,0
7,7,GENE 283,7,0
14,15,GENE 284,14,0
8,0,GENE 285A,0,0
0,0,GENE 285B,7,0
0,7,GENE 285C,0,0
7,7,GENE 286,7,0
2,3,GENE 287,1,0
0,7,GENE 299,5,0
0,0,GENE 299,0,0
24,27,GENE 399,26,2
3,3,GENE 801,3,0
16,20,GENE 802,16,4
0,0,HRP 28SI,0,0
0,0,HRP 89Q,8,0
0,0,HRP 198,0,0
0,1,HRP 199,1,0
17,0,HRP 205,0,0
0,0,HRP 206,9,0
8,0,HRP 207,0,0
0,0,HRP 208,13,0
2,0,HRP 209,0,0
0,0,HRP 210,0,0
0,0,HRP 211,0,0
0,7,HRP 212,0,0
0,0,HRP 213,0,0
0,0,HRP 214,17,0
0,0,HRP 215,0,0
0,10,HRP 216,0,0
0,0,HRP 220,0,0
0,0,HRP 221,0,0
0,0,HRP 222A,0,0
0,0,HRP 222B,0,0
26,0,HRP 223,0,0
51,0,HRP 225,0,0
0,0,HRP 226,15,0
0,0,HRP 228,0,0
0,0,HRP 230,0,0
0,0,HRP 231,0,0
17,17,HRP 236,16,0
0,0,HRP 237,2,0
0,0,HRP 238,7,0
0,0,HRP 239,2,0
0,0,HRP 241,0,0
0,14,HRP 251,0,0
0,27,HRP 252,0,0
0,0,HRP 255,0,0
8,0,HRP 256,1,0
0,44,HRP 258,0,0
29,0,HRP 259,0,0
0,0,HRP 260A,0,0
0,0,HRP 260B,0,0
0,0,HRP 260C,0,0
0,0,HRP 261,34,0
0,29,HRP 262,0,0
0,0,HRP 263,4,0
0,0,HRP 268,0,0
0,0,HRP 274,0,0
7,0,HRP 280,0,0
0,0,HRP 281,9,0
0,1,HRP 282,0,0
8,3,HRP 283,7,0
1,2,HRP 290,2,0
0,2,HRP 295,0,0
0,0,HRP 296,0,0
5,4,HRP 299,7,0
0,0,HRP 370,0,0
0,0,HRP 391,5,0
19,0,HRP 392,0,0
12,18,HRP 399,16,1
0,7,HRP 801,2,0
0,0,HRP 802,0,0
3,5,IMMUNOL 199,7,0
0,0,IMMUNOL 201,8,0
0,7,IMMUNOL 202,0,0
0,0,IMMUNOL 203,0,0
0,0,IMMUNOL 204,0,0
0,0,IMMUNOL 205,94,0
0,9,IMMUNOL 206,0,0
1,0,IMMUNOL 206B,0,0
0,0,IMMUNOL 207,0,0
9,9,IMMUNOL 209,14,0
0,0,IMMUNOL 210,0,0
0,9,IMMUNOL 215,0,0
0,0,IMMUNOL 231,0,0
0,0,IMMUNOL 260,0,0
0,0,IMMUNOL 275,0,0
0,0,IMMUNOL 280,0,0
4,2,IMMUNOL 290,5,0
2,0,IMMUNOL 299,2,0
20,22,IMMUNOL 305,20,0
0,0,IMMUNOL 310,0,0
23,28,IMMUNOL 311,23,0
2,1,IMMUNOL 311A,2,0
0,0,IMMUNOL 315,0,0
31,34,IMMUNOL 399,32,1
0,0,IMMUNOL 801,0,0
10,10,IMMUNOL 802,10,0
0,8,MED 1A,0,0
0,0,MED 1B,0,0
0,0,MED 10SC,0,0
0,0,MED 27SI,0,0
0,0,MED 28SI,0,0
5,0,MED 50Q,0,0
0,4,MED 51Q,0,0
0,8,MED 70Q,0,0
0,0,MED 71N,11,0
0,0,MED 86Q,6,0
0,0,MED 87Q,0,0
12,0,MED 88Q,0,0
0,0,MED 94Q,0,0
0,0,MED 108Q,0,0
0,0,MED 120N,0,0
8,10,MED 130,10,0
5,3,MED 135,11,0
12,0,MED 143A,0,0
0,0,MED 143B,11,0
0,9,MED 143C,0,0
0,0,MED 145,0,0
0,2,MED 147,0,0
0,10,MED 149,12,0
0,0,MED 150SI,0,0
0,40,MED 157,0,0
0,0,MED 158A,5,0
0,2,MED 158B,0,0
0,0,MED 159A,0,0
0,0,MED 159B,0,0
38,65,MED 160,49,0
0,0,MED 176,0,0
63,61,MED 182,80,0
8,1,MED 184,0,0
30,31,MED 199,41,0
0,9,MED 200,0,0
0,0,MED 200A,0,0
0,0,MED 200B,0,0
0,0,MED 200SI,44,0
37,0,MED 201,0,0
0,0,MED 202,0,0
7,0,MED 203SI,0,0
0,0,MED 204,0,0
0,0,MED 205,0,0
0,0,MED 206,1,0
0,0,MED 207,6,0
0,0,MED 208,0,0
0,2,MED 209,0,0
0,1,MED 213,0,0
0,2,MED 220,0,0
0,0,MED 222,0,0
3,3,MED 223,3,0
0,0,MED 225,0,0
0,0,MED 226,6,0
1,2,MED 227,5,0
60,0,MED 228,0,0
0,0,MED 229,0,0
0,0,MED 231,0,0
18,0,MED 232,0,0
0,0,MED 233,0,0
0,0,MED 234,0,0
0,3,MED 235,0,0
2,0,MED 236,0,0
0,4,MED 237,0,0
0,0,MED 240,1,0
0,5,MED 241,9,0
0,0,MED 242,66,0
0,0,MED 243A,0,0
0,0,MED 243B,0,0
0,0,MED 243C,0,0
13,10,MED 246,17,0
0,20,MED 247,0,0
55,30,MED 248,52,0
0,1,MED 252,0,0
0,0,MED 253,3,0
49,54,MED 255,46,0
15,0,MED 255C,17,0
18,0,MED 257A,0,0
0,0,MED 257B,19,0
0,16,MED 257C,0,0
0,0,MED 258A,13,0
0,17,MED 259,0,0
0,0,MED 260,0,0
0,1,MED 262,0,0
0,0,MED 263,1,0
0,3,MED 271,0,0
0,0,MED 272A,1,0
0,1,MED 272B,0,0
5,0,MED 273,0,0
0,0,MED 274,0,0
0,40,MED 275B,0,0
0,0,MED 276,0,0
49,33,MED 282,95,0
0,0,MED 284,0,0
7,0,MED 289,0,0
19,13,MED 295,40,0
0,0,MED 297A,0,0
3,3,MED 299,1,0
19,11,MED 370,18,0
12,6,MED 399,8,0
0,0,INDE 200,0,0
91,0,INDE 201,0,0
0,0,INDE 202,91,0
0,91,INDE 203,0,0
102,0,INDE 204,0,0
0,0,INDE 205,103,0
0,107,INDE 206,0,0
0,0,INDE 207A,0,0
5,0,INDE 207B,0,0
0,0,INDE 207C,0,0
0,0,INDE 207D,0,0
0,0,INDE 208A,0,0
0,0,INDE 208B,4,0
0,0,INDE 208C,0,0
0,0,INDE 208D,0,0
0,0,INDE 209A,0,0
0,1,INDE 209B,0,0
0,0,INDE 209C,0,0
0,0,INDE 209D,0,0
0,0,INDE 211,3,0
0,9,INDE 212,0,0
0,0,INDE 214,0,0
0,21,INDE 215,0,0
94,0,INDE 216,0,0
40,20,INDE 217,27,0
0,0,INDE 220,94,0
0,95,INDE 221,0,0
105,0,INDE 222,0,0
0,0,INDE 223,105,0
0,16,INDE 225,0,0
0,3,INDE 226,0,0
0,27,INDE 227,0,0
0,0,INDE 228,0,0
8,0,INDE 229,0,0
0,0,INDE 230,0,0
2,0,INDE 231A,0,0
0,0,INDE 231B,0,0
0,0,INDE 232,0,0
4,2,INDE 233,4,0
0,0,INDE 234,0,0
0,25,INDE 235,0,0
0,0,INDE 236,0,0
0,0,INDE 239,0,0
0,0,INDE 255A,0,0
0,0,INDE 255B,0,0
0,0,INDE 260,0,0
0,0,INDE 295,0,0
2,26,INDE 297,18,1
0,0,INDE 298,0,0
0,0,MI 18SC,0,0
0,0,MI 19SC,0,0
6,0,MI 70Q,0,0
0,0,MI 104,0,0
0,0,MI 115B,0,0
0,6,MI 115C,0,0
0,0,MI 116,0,0
0,0,MI 120,0,0
9,0,MI 155H,0,0
0,0,MI 155V,16,0
0,0,MI 185,3,0
0,0,MI 198,0,0
2,0,MI 199,1,0
0,0,MI 204,0,0
0,0,MI 209,0,0
0,0,MI 210,21,0
0,0,MI 211,0,0
0,10,MI 215,0,0
0,0,MI 216,0,0
0,0,MI 218,0,1
0,0,MI 233,0,0
0,0,MI 234,0,0
0,0,MI 245,0,0
16,4,MI 250,4,0
0,0,MI 285,0,0
1,0,MI 299,0,0
0,0,MI 370,0,0
22,17,MI 399,22,0
0,0,MI 801,0,0
14,18,MI 802,13,0
0,10,MCP 126,0,0
0,0,MCP 156,0,0
4,3,MCP 199,9,0
0,0,MCP 202,0,0
0,0,MCP 216,0,0
0,0,MCP 221,3,0
0,0,MCP 222,0,0
0,0,MCP 256,13,0
0,0,MCP 287,0,0
4,0,MCP 299,0,0
0,0,MCP 370,0,0
12,8,MCP 399,13,0
1,2,MCP 801,1,0
1,2,MCP 802,1,0
0,20,NBIO 101,0,0
0,0,NBIO 198,0,0
2,4,NBIO 199,2,0
0,4,NBIO 201,0,0
0,0,NBIO 206,122,0
0,0,NBIO 216,0,0
0,1,NBIO 218,0,0
0,0,NBIO 220,0,0
0,0,NBIO 221,0,0
28,0,NBIO 227,0,0
0,21,NBIO 228,0,0
0,16,NBIO 254,0,0
0,0,NBIO 258,0,0
0,0,NBIO 299,0,0
45,45,NBIO 300,45,0
0,0,NBIO 370,0,0
4,3,NBIO 399,5,0
0,13,NENS 67N,0,0
7,6,NENS 199,7,0
0,0,NENS 202,0,0
0,0,NENS 204,30,0
0,0,NENS 205,24,0
15,0,NENS 206,0,0
0,15,NENS 207,0,0
0,0,NENS 220,0,0
27,0,NENS 230,0,0
0,0,NENS 267,0,0
0,1,NENS 299,0,0
5,2,NENS 370,4,0
4,6,NENS 399,6,0
7,4,NEPR 299,4,0
47,38,NEPR 399,40,1
2,2,NEPR 801,2,0
23,26,NEPR 802,20,0
0,0,NSUR 70Q,2,0
1,4,NSUR 199,6,0
0,11,NSUR 200SI,0,0
0,0,NSUR 261,0,0
0,0,NSUR 280,0,0
0,2,NSUR 287,0,0
1,1,NSUR 299,0,0
5,4,NSUR 370,5,0
2,3,NSUR 399,3,0
0,10,OBGYN 81Q,0,0
0,0,OBGYN 199,0,0
0,0,OBGYN 202,0,0
0,0,OBGYN 216,17,0
0,1,OBGYN 256,0,0
0,0,OBGYN 280,0,0
0,4,OBGYN 282,0,0
0,0,OBGYN 299,0,0
4,3,OBGYN 370,4,0
0,0,OBGYN 399,0,0
1,1,OPHT 199,1,0
0,0,OPHT 201,4,0
0,0,OPHT 202,0,0
0,0,OPHT 203,0,0
0,0,OPHT 280,0,0
0,0,OPHT 299,0,0
4,2,OPHT 370,3,0
0,0,OPHT 399,0,0
0,0,ORTHO 10SC,0,0
18,19,ORTHO 97Q,18,0
0,0,ORTHO 102,0,0
9,0,ORTHO 110,0,0
0,0,ORTHO 120,48,0
4,3,ORTHO 199,3,0
0,0,ORTHO 201,12,0
0,0,ORTHO 202,0,0
3,0,ORTHO 210,0,0
0,0,ORTHO 220,35,0
0,0,ORTHO 260,0,0
0,0,ORTHO 270,0,0
0,0,ORTHO 280,0,0
5,0,ORTHO 290,1,0
0,1,ORTHO 299,1,0
5,4,ORTHO 370,7,0
1,0,ORTHO 399,0,0
4,1,OTOHNS 199,2,0
0,0,OTOHNS 200,5,0
0,1,OTOHNS 299,0,0
2,1,OTOHNS 370,2,0
0,0,OTOHNS 399,0,0
0,0,PATH 101,2,0
6,0,PATH 103Q,0,0
0,0,PATH 199,0,0
71,6,PATH 204SI,64,0
0,0,PATH 210,0,0
2,0,PATH 213,5,0
0,0,PATH 218,0,4
0,0,PATH 233,0,0
0,0,PATH 234,0,0
0,0,PATH 240,0,0
